PROVIDER_ID,PROVIDER_NAME,NPI,SPECIALTY,STATE,HOSPITAL_ID
PRV000396,Gerald Reese,7656294598,Oncology,GA,HSP00061
PRV000397,Cynthia Schmidt,3426114709,General Surgery,IL,HSP00137
PRV000398,Jennifer Buchanan,3038618370,General Surgery,GA,HSP00473
PRV000399,Morgan Barton,7099568079,Cardiology,NC,HSP00399
PRV000400,Erica Murray,1300988282,General Surgery,AZ,HSP00321
PRV000401,Mark Garza,9176778357,Orthopedics,OH,HSP00364
PRV000402,Heidi Thomas,4512606082,Pulmonology,IL,HSP00303
PRV000403,Tony Hansen,8108400955,Pulmonology,NC,HSP00411
PRV000404,Kathleen Jones,9435681155,Psychiatry,OH,HSP00329
PRV000405,Marie Molina,2577299916,Cardiology,PA,HSP00190
PRV000406,Eugene Diaz,2503754706,Cardiology,NC,HSP00500
PRV000407,Michael Hensley,8712373684,Cardiology,GA,HSP00258
PRV000408,Matthew Goodwin,6702747968,Psychiatry,IL,HSP00242
PRV000409,Alexandra Taylor,6165381114,Neurology,GA,HSP00090
PRV000410,Kathy Lewis,1824197154,Internal Medicine,AZ,HSP00211
PRV000411,Virginia James,7936974843,Neurology,NC,HSP00161
PRV000412,Christopher Hendrix,9322699568,Emergency Medicine,IL,HSP00484
PRV000413,Nicholas Cole,3837535412,Cardiology,PA,HSP00430
PRV000414,Troy Ellis,5505938284,Orthopedics,NY,HSP00082
PRV000415,John Parker,2365363567,Internal Medicine,IL,HSP00128
PRV000416,Kenneth Williams,4457185508,General Surgery,NC,HSP00269
PRV000417,Logan Thompson,6901279468,Neurology,OH,HSP00024
PRV000418,Joseph Ibarra,6481955266,Internal Medicine,CA,HSP00283
PRV000419,James Gill,8350869893,Cardiology,NY,HSP00130
PRV000420,Mark Mcdaniel,6253307517,Psychiatry,OH,HSP00424
PRV000421,Michelle Johnson,8843373628,Orthopedics,PA,HSP00424
PRV000422,Shirley Miller,8052771509,Neurology,FL,HSP00261
PRV000423,Matthew Quinn,2376364832,Pulmonology,NY,HSP00312
PRV000424,Benjamin Garcia,4038004714,General Surgery,TX,HSP00025
PRV000425,Jennifer Orr,7561680811,Orthopedics,IL,HSP00003
PRV000426,Joseph Blair,4976781129,Cardiology,IL,HSP00223
PRV000427,Charles French,1882526838,Pediatrics,FL,HSP00484
PRV000428,Michael Hall,5904821283,Psychiatry,TX,HSP00347
PRV000429,Patty Cole,1906184568,Internal Medicine,AZ,HSP00359
PRV000430,Patricia Cannon,2647642608,Emergency Medicine,FL,HSP00352
PRV000431,Amy Mcintyre,1842853487,Pediatrics,GA,HSP00230
PRV000432,Nicole Velez,2971348031,Cardiology,NY,HSP00202
PRV000433,Spencer Williams,6848169106,Pulmonology,NC,HSP00494
PRV000434,John Stone,7273157751,Psychiatry,PA,HSP00294
PRV000435,Caroline Wilcox,3537891460,Psychiatry,NY,HSP00373
PRV000436,Jeffrey Diaz,8399012521,Emergency Medicine,PA,HSP00193
PRV000437,Roger Ford,8001939708,Pediatrics,GA,HSP00460
PRV000438,Jessica Johnson,6224860461,Orthopedics,CA,HSP00460
PRV000439,Joshua Rodriguez,5050430344,Emergency Medicine,NC,HSP00131
PRV000440,Kara Murphy,6260561519,Pulmonology,FL,HSP00491
PRV000441,Mr. Eric Arellano,7393071283,Emergency Medicine,TX,HSP00363
PRV000442,Christopher Reynolds,4069516162,Pulmonology,OH,HSP00496
PRV000443,Annette Miller,3534613683,General Surgery,TX,HSP00216
PRV000444,Brandon Brown,8846845656,Neurology,GA,HSP00059
PRV000445,Donna Gardner,1835941324,Internal Medicine,FL,HSP00249
PRV000446,Brandon Williams,1248056177,Cardiology,CA,HSP00435
PRV000447,Timothy Garcia,8692337246,Orthopedics,NC,HSP00204
PRV000448,Kaitlin Brown,6464108047,Cardiology,IL,HSP00431
PRV000449,Austin Thompson,1913274379,Oncology,CA,HSP00292
PRV000450,Robert Wheeler,6680734128,Neurology,TX,HSP00308
PRV000451,Charlotte Smith,9766021098,Internal Medicine,AZ,HSP00144
PRV000452,Natasha Beck,9756837700,Oncology,AZ,HSP00436
PRV000453,Tracy Castillo,2424625368,Oncology,OH,HSP00034
PRV000454,James Gilmore,3696341309,Pediatrics,IL,HSP00495
PRV000455,Larry Payne,6354815793,General Surgery,IL,HSP00133
PRV000456,Donna Nelson,6187760881,Neurology,AZ,HSP00496
PRV000457,Alexander Johnson,4310719180,Cardiology,GA,HSP00171
PRV000458,Mary Case,6001024268,Internal Medicine,NC,HSP00252
PRV000459,Victoria Clark,4427560125,Emergency Medicine,NC,HSP00425
PRV000460,Danielle Green,2165429375,Pediatrics,CA,HSP00213
PRV000461,Dorothy Garcia,1526306425,General Surgery,AZ,HSP00331
PRV000462,Madeline Cabrera,9085373053,Neurology,PA,HSP00257
PRV000463,Robert Price,9471390667,Orthopedics,AZ,HSP00472
PRV000464,Dominic Hampton,9370904094,Pediatrics,NY,HSP00399
PRV000465,Anthony Green,5522379003,Psychiatry,CA,HSP00057
PRV000466,Emily Mcdonald,8945636201,Internal Medicine,NY,HSP00493
PRV000467,Gina Smith,2917918052,Pediatrics,AZ,HSP00194
PRV000468,Nancy Mccann,2924722822,General Surgery,TX,HSP00254
PRV000469,Brittany Taylor,5382919803,Pediatrics,IL,HSP00280
PRV000470,Robert Price,4864966597,Pulmonology,AZ,HSP00118
PRV000471,Glenn Bell,7401825946,General Surgery,IL,HSP00475
PRV000472,Larry Walker,8742636275,Internal Medicine,OH,HSP00046
PRV000473,Richard Reynolds,7429006083,Oncology,OH,HSP00427
PRV000474,Terrence Romero,5330388612,Orthopedics,NY,HSP00436
PRV000475,Amanda Petersen,1424470384,Internal Medicine,IL,HSP00133
PRV000476,Elizabeth Martinez,7823568605,General Surgery,IL,HSP00049
PRV000477,Mark Castillo,4999394427,General Surgery,OH,HSP00140
PRV000478,Caitlin Dunlap,9200326338,Neurology,TX,HSP00306
PRV000479,Linda Brock,6282503095,Internal Medicine,GA,HSP00247
PRV000480,Corey Rhodes,4379162288,Cardiology,NC,HSP00214
PRV000481,Howard Johnston,3952564198,General Surgery,TX,HSP00113
PRV000482,Christopher Kramer,1724084074,Psychiatry,IL,HSP00228
PRV000483,Kimberly Roach,5660080372,Cardiology,FL,HSP00427
PRV000484,Miranda Singh,3007900581,Internal Medicine,FL,HSP00264
PRV000485,Michael Morrison,7843819779,Pulmonology,GA,HSP00442
PRV000486,Nancy Meyer,1951028863,Psychiatry,TX,HSP00248
PRV000487,Kathleen Jones,3999912758,Neurology,CA,HSP00255
PRV000488,Robert Ellison,5425287763,Cardiology,IL,HSP00036
PRV000489,Rebecca Barker,3836945474,Orthopedics,NC,HSP00246
PRV000490,Janet Hawkins,8582660987,Neurology,NY,HSP00094
PRV000491,Joseph Forbes,8043244045,Pediatrics,GA,HSP00055
PRV000492,Frank Nguyen,4179460810,Neurology,CA,HSP00117
PRV000493,Elizabeth Vasquez,5014182992,Pediatrics,CA,HSP00449
PRV000494,Carla Martin,5356634599,General Surgery,GA,HSP00348
PRV000495,Brandy Freeman,2138107949,Emergency Medicine,IL,HSP00420
PRV000496,Olivia Ashley,8546491203,Pulmonology,NY,HSP00425
PRV000497,David Elliott,9010485147,Pediatrics,FL,HSP00279
PRV000498,Carol Kramer,7069248868,Oncology,NY,HSP00413
PRV000499,Tanya Miller,3766129228,Cardiology,NC,HSP00394
PRV000500,Brian Curtis,1480737321,Emergency Medicine,CA,HSP00379
PRV000501,Sarah Smith,9981620528,Pulmonology,FL,HSP00487
PRV000502,Christopher Walker,8447426294,Pulmonology,NC,HSP00301
PRV000503,Joseph Glass,6681319355,Orthopedics,CA,HSP00289
PRV000504,Mark Sanders,5634370250,General Surgery,FL,HSP00234
PRV000505,Kaitlyn Reynolds,4652172441,Pulmonology,TX,HSP00099
PRV000506,Lisa Poole,3349858952,Neurology,NY,HSP00421
PRV000507,Lauren Gonzales,2693890454,Pulmonology,AZ,HSP00045
PRV000508,Melissa Farley,8860518962,Psychiatry,NY,HSP00090
PRV000509,Tyler Perez,2716474793,Pediatrics,AZ,HSP00385
PRV000510,Jim Marquez DDS,3851765976,Neurology,OH,HSP00250
PRV000511,Emily Herrera,2965146394,Internal Medicine,NC,HSP00123
PRV000512,Catherine Spencer,5936826904,Oncology,TX,HSP00034
PRV000513,Alyssa Ware,3614921252,Oncology,CA,HSP00090
PRV000514,Kelsey Hansen,5897347835,Orthopedics,IL,HSP00062
PRV000515,David Andrade,3772177993,Pediatrics,CA,HSP00163
PRV000516,Brittany Rocha,1275678623,Cardiology,OH,HSP00152
PRV000517,Michelle Moran,5826495750,Orthopedics,PA,HSP00147
PRV000518,Mrs. Katherine Smith,7183741288,Oncology,NY,HSP00217
PRV000519,Kimberly Robertson,5016293550,Pulmonology,OH,HSP00046
PRV000520,Jamie Villarreal,3095861376,Psychiatry,NY,HSP00158
PRV000521,Mandy Castillo,1203412648,Orthopedics,CA,HSP00340
PRV000522,Daniel Chavez,3377579169,Oncology,GA,HSP00212
PRV000523,Gordon Sims,3937110696,Emergency Medicine,FL,HSP00413
PRV000524,Robert Gonzales,2112066924,Internal Medicine,NC,HSP00491
PRV000525,Richard Black,4125644767,Neurology,NY,HSP00472
PRV000526,Sharon Martin,5375949705,Cardiology,CA,HSP00426
PRV000527,Peter Berg,3150285074,Oncology,CA,HSP00222
PRV000528,Holly West,5063721733,Pulmonology,AZ,HSP00296
PRV000529,Andrew Jones,9104455040,Psychiatry,OH,HSP00007
PRV000530,Mark Harrison,3237451725,Cardiology,GA,HSP00484
PRV000531,Bridget Nguyen,5234763806,Oncology,TX,HSP00015
PRV000532,Michael Francis,2025929632,Pediatrics,IL,HSP00302
PRV000533,Donna Atkinson,4891852399,General Surgery,CA,HSP00338
PRV000534,Scott Johnston,9905579247,Pulmonology,FL,HSP00274
PRV000535,Dylan Simmons,9234916370,General Surgery,NC,HSP00126
PRV000536,Michele Sullivan,6279073464,Pediatrics,GA,HSP00151
PRV000537,Claire Schwartz,7226701938,General Surgery,TX,HSP00126
PRV000538,Dennis Stone,8795401432,Neurology,GA,HSP00067
PRV000539,Shane Mckee,4025190100,Emergency Medicine,FL,HSP00242
PRV000540,Spencer Baker,8784379616,Oncology,FL,HSP00451
PRV000541,Samuel Dunn,9044022472,Emergency Medicine,AZ,HSP00437
PRV000542,Frank Pace,2752360463,Oncology,GA,HSP00096
PRV000543,Amy Nguyen,6337232652,Psychiatry,AZ,HSP00023
PRV000544,Ross Moore,1754271721,Emergency Medicine,NY,HSP00425
PRV000545,Michelle Garcia DVM,6254248036,Neurology,FL,HSP00302
PRV000546,Nicholas Bennett,1646834600,Orthopedics,OH,HSP00371
PRV000547,Benjamin Ochoa,1523844437,Neurology,NY,HSP00113
PRV000548,Roger Medina,8042971181,Cardiology,NC,HSP00243
PRV000549,Karen Morrison,6307618476,Neurology,OH,HSP00199
PRV000550,Laura Bailey,9969552484,Pediatrics,IL,HSP00266
PRV000551,Debra Watkins,6109656421,Oncology,IL,HSP00058
PRV000552,Danielle Wilson,8712470232,Internal Medicine,GA,HSP00218
PRV000553,Erin Adkins,7552225427,Cardiology,GA,HSP00233
PRV000554,Jennifer Wiggins,2607649356,Neurology,IL,HSP00500
PRV000555,Jeffrey Schroeder,6755885276,Pediatrics,PA,HSP00382
PRV000556,Andrew Rogers,6129265826,Pediatrics,AZ,HSP00005
PRV000557,Ruth Nixon,1692035948,Neurology,FL,HSP00406
PRV000558,Austin Peterson,3474642407,Pulmonology,NY,HSP00200
PRV000559,Matthew Johnson,3658668725,General Surgery,NC,HSP00248
PRV000560,Wendy Barnes,6011096526,Pediatrics,GA,HSP00159
PRV000561,Diana Jenkins,3973491299,Neurology,GA,HSP00235
PRV000562,Kevin Wang,7270591068,General Surgery,CA,HSP00017
PRV000563,Courtney Jones,2778860315,Psychiatry,PA,HSP00187
PRV000564,Regina Taylor,4291121571,Internal Medicine,GA,HSP00467
PRV000565,Jorge Thompson,9628343298,Internal Medicine,CA,HSP00217
PRV000566,Joann Smith,3268938075,Orthopedics,AZ,HSP00456
PRV000567,Dennis Cox,1987036019,Orthopedics,CA,HSP00234
PRV000568,Jacob Winters,8953679005,Cardiology,FL,HSP00340
PRV000569,Valerie Brown,6973943827,General Surgery,OH,HSP00005
PRV000570,Jasmine Jones,3901124580,Emergency Medicine,NY,HSP00348
PRV000571,Chloe Barker,8183150812,General Surgery,AZ,HSP00271
PRV000572,Shannon Clark,2538778566,Oncology,TX,HSP00363
PRV000573,Bobby Cross,6358933920,Oncology,TX,HSP00389
PRV000574,Morgan Smith,7591971645,Cardiology,CA,HSP00498
PRV000575,Bradley Morris Jr.,3827643127,Orthopedics,GA,HSP00030
PRV000576,Amber Adams,2616636106,Orthopedics,OH,HSP00110
PRV000577,Stephen Hunter,2335106587,Pulmonology,FL,HSP00063
PRV000578,Melissa Ford,5014808321,General Surgery,GA,HSP00326
PRV000579,Kim Cordova,1395370366,Pulmonology,NC,HSP00186
PRV000580,Katelyn Clark,9106181592,Psychiatry,NY,HSP00025
PRV000581,Amanda Smith,9527994884,Neurology,CA,HSP00380
PRV000582,Dawn Brown,8079962514,Psychiatry,NY,HSP00397
PRV000583,Andrea Brady,2558417941,Emergency Medicine,TX,HSP00017
PRV000584,Gabriela Brown,2821141835,Oncology,IL,HSP00357
PRV000585,Mary Powell,9710525090,Pulmonology,TX,HSP00429
PRV000586,Eddie Robbins,3297699399,Neurology,TX,HSP00207
PRV000587,Melissa Diaz,8980834451,Emergency Medicine,CA,HSP00226
PRV000588,Kevin Porter,3573447644,Pediatrics,NY,HSP00266
PRV000589,Joseph Alvarez,8978237300,Psychiatry,CA,HSP00372
PRV000590,Jonathon Wright,3727603295,Oncology,OH,HSP00277
PRV000591,Margaret Davis,2752336452,Cardiology,NY,HSP00299
PRV000592,David Cunningham,8850681133,Oncology,TX,HSP00083
PRV000593,Daniel Johnson,6931163800,Pulmonology,GA,HSP00274
PRV000594,Gabriela Donovan,3908082991,Internal Medicine,FL,HSP00472
PRV000595,Julie Ward,9704040024,Pediatrics,TX,HSP00016
PRV000596,Sarah Marshall,2298094328,Psychiatry,FL,HSP00094
PRV000597,Walter Mckee,4520557381,Internal Medicine,NY,HSP00198
PRV000598,Laura Wilson,4677644846,General Surgery,FL,HSP00100
PRV000599,Jacob Hampton,3658417916,Orthopedics,OH,HSP00047
PRV000600,Patrick Reyes,9451277575,Pediatrics,PA,HSP00088
PRV000601,Gabriella Barber DDS,9439760224,Psychiatry,FL,HSP00083
PRV000602,Jennifer Chan,9865242989,Pediatrics,GA,HSP00420
PRV000603,Stephen Short,6838034044,Pulmonology,PA,HSP00383
PRV000604,Kelli Mullen,7716434134,Neurology,PA,HSP00197
PRV000605,Terrance Malone,4042344817,Neurology,AZ,HSP00049
PRV000606,Leonard Holmes,8809414474,Neurology,IL,HSP00081
PRV000607,Renee White,6119789631,Emergency Medicine,AZ,HSP00129
PRV000608,April Norris,2646977489,Oncology,TX,HSP00305
PRV000609,Daniel Rodriguez,6129008869,Cardiology,NY,HSP00365
PRV000610,Edward Garcia,8840848161,General Surgery,IL,HSP00329
PRV000611,Amanda Marsh,4868622281,Orthopedics,GA,HSP00402
PRV000612,Rachel Jones,9015877596,Cardiology,FL,HSP00331
PRV000613,Steven Hayes,8608356611,Cardiology,GA,HSP00313
PRV000614,Kim Kim,4658642185,Neurology,NC,HSP00372
PRV000615,Bonnie Wheeler,3321834909,Pediatrics,PA,HSP00169
PRV000616,Sara Ryan MD,3694271115,Cardiology,NC,HSP00382
PRV000617,Roy Wagner,5271836299,Cardiology,TX,HSP00195
PRV000618,Anna Davis,8202612873,Psychiatry,FL,HSP00186
PRV000619,Gregory Thomas,1413181663,Internal Medicine,PA,HSP00332
PRV000620,Manuel Fernandez,1755637440,Emergency Medicine,CA,HSP00132
PRV000621,Jeffrey Cooper,3422761582,Emergency Medicine,PA,HSP00103
PRV000622,Suzanne Williamson,2131444793,Neurology,PA,HSP00208
PRV000623,Hannah Cervantes,5011179681,Pulmonology,CA,HSP00077
PRV000624,William Williams,7633735826,Orthopedics,PA,HSP00223
PRV000625,Johnny Hart,2984152475,Oncology,IL,HSP00405
PRV000626,Nicole Anderson,3585594691,Internal Medicine,OH,HSP00152
PRV000627,Molly Rojas MD,9170466037,Orthopedics,FL,HSP00213
PRV000628,Joshua Andrews,4896455334,Orthopedics,AZ,HSP00248
PRV000629,Danielle Jones,1413620510,Pulmonology,TX,HSP00198
PRV000630,Jason Bryant,9789522185,Neurology,FL,HSP00404
PRV000631,Emily Bell,9552959775,Emergency Medicine,AZ,HSP00337
PRV000632,Christina Clark,3191043026,General Surgery,OH,HSP00191
PRV000633,Deborah Carr,7267431102,Pulmonology,OH,HSP00245
PRV000634,Matthew Dalton,5587038268,Emergency Medicine,NC,HSP00172
PRV000635,Lisa Knight,9836856590,Emergency Medicine,OH,HSP00328
PRV000636,William Kim,5467609552,Orthopedics,GA,HSP00097
PRV000637,Joyce Rodriguez,6034305649,Neurology,NY,HSP00139
PRV000638,Gail Beasley,5490782019,Orthopedics,NC,HSP00411
PRV000639,Sabrina Byrd,5264203222,Pediatrics,AZ,HSP00139
PRV000640,Jason Michael,8241575008,Cardiology,NC,HSP00166
PRV000641,Ruben Mitchell,3075826529,Internal Medicine,PA,HSP00491
PRV000642,Michelle Meyer,3177518026,Oncology,NY,HSP00080
PRV000643,Shannon Sims,9230507739,General Surgery,CA,HSP00315
PRV000644,Carolyn Ponce,9588791847,Neurology,IL,HSP00365
PRV000645,Susan White,4000817752,Orthopedics,GA,HSP00244
PRV000646,Bryan Holt,2344800372,Neurology,FL,HSP00089
PRV000647,Bryan Cain,2602264472,Cardiology,NY,HSP00131
PRV000648,Madison Huff,2710320237,Oncology,FL,HSP00098
PRV000649,Megan Fletcher,2760595523,Orthopedics,OH,HSP00487
PRV000650,Allison Warner,4650482533,Oncology,IL,HSP00294
PRV000651,Sharon Stewart,2000757985,Psychiatry,OH,HSP00048
PRV000652,Mary Jenkins,8962508885,Cardiology,CA,HSP00271
PRV000653,Jim Lewis,7181015470,Emergency Medicine,TX,HSP00321
PRV000654,Randy White,9123466890,Pediatrics,TX,HSP00230
PRV000655,Lisa Haney,2121812884,Orthopedics,OH,HSP00342
PRV000656,Frank Evans,7755515855,Orthopedics,AZ,HSP00495
PRV000657,Edward Matthews,3689711665,Psychiatry,AZ,HSP00216
PRV000658,Kathryn Matthews,6323885182,Pediatrics,AZ,HSP00074
PRV000659,Robert Ramirez,7782686997,Emergency Medicine,FL,HSP00180
PRV000660,Carolyn Ray,1108202490,Emergency Medicine,NC,HSP00089
PRV000661,Curtis Mccann,8467159209,Internal Medicine,NY,HSP00243
PRV000662,Joanne Duran,1163920197,Emergency Medicine,IL,HSP00216
PRV000663,Zachary Curtis,4349661856,Psychiatry,CA,HSP00297
PRV000664,Erik Frank,9400068269,Psychiatry,NC,HSP00167
PRV000665,Walter Paul,4316101209,Cardiology,GA,HSP00315
PRV000666,Cheryl Gray,8339520910,Emergency Medicine,AZ,HSP00262
PRV000667,Holly Oliver,6903246117,Pulmonology,PA,HSP00264
PRV000668,Amanda Bryant,5093442489,Pulmonology,AZ,HSP00403
PRV000669,Diane Preston,6676289491,Oncology,AZ,HSP00350
PRV000670,Stacy Anderson,1871481044,Emergency Medicine,NC,HSP00420
PRV000671,Robert Mora,3418513311,Oncology,IL,HSP00305
PRV000672,Kelly Baker,2812583628,Internal Medicine,AZ,HSP00464
PRV000673,Kelly Nelson,8906124593,Neurology,AZ,HSP00133
PRV000674,Janet Davis,9093046100,Cardiology,GA,HSP00253
PRV000675,Nicole Coleman,8234836199,Internal Medicine,CA,HSP00463
PRV000676,Brandy Burke,6011630631,Pulmonology,CA,HSP00149
PRV000677,Alexandra Patel,6708329354,Neurology,AZ,HSP00124
PRV000678,Michelle Joyce,6187813141,Oncology,NC,HSP00283
PRV000679,Kimberly Mahoney,6591271018,Internal Medicine,NC,HSP00032
PRV000680,Adam Hernandez,9925820487,General Surgery,GA,HSP00120
PRV000681,Colleen Mcfarland,2693342354,Orthopedics,PA,HSP00001
PRV000682,Jessica Harris,8752318425,Oncology,PA,HSP00029
PRV000683,Christie Hernandez,4516876374,Neurology,OH,HSP00033
PRV000684,Brandon Taylor,6372308274,Pulmonology,PA,HSP00374
PRV000685,Johnathan Schmidt,3570200349,General Surgery,AZ,HSP00440
PRV000686,Corey Clark,2367684831,Neurology,GA,HSP00426
PRV000687,Melissa Smith,1044598847,Neurology,IL,HSP00299
PRV000688,Dawn Peters,8765413435,Pediatrics,NY,HSP00403
PRV000689,Jamie Jordan,6096774728,Neurology,NC,HSP00165
PRV000690,Willie Kim,5761873772,Oncology,AZ,HSP00021
PRV000691,Cameron Wilkinson,4695658934,Oncology,OH,HSP00330
PRV000692,Karen Jones,3413745449,Internal Medicine,IL,HSP00202
PRV000693,Joseph Rivera,7377574064,Orthopedics,NC,HSP00243
PRV000694,Marie Nguyen,3679847848,Pulmonology,CA,HSP00153
PRV000695,Steven Sanchez,8984563450,Psychiatry,CA,HSP00247
PRV000696,Jeffrey Jones,3327529123,Orthopedics,PA,HSP00367
PRV000697,Jamie Davis,2901598020,Orthopedics,PA,HSP00151
PRV000698,Courtney Ramirez,7136339132,Internal Medicine,GA,HSP00248
PRV000699,Julie Rodriguez,2709455547,General Surgery,TX,HSP00029
PRV000700,Jason Bridges,5952871344,Orthopedics,IL,HSP00311
PRV000701,Lisa Moore,3646611174,Emergency Medicine,OH,HSP00184
PRV000702,Richard Yang,2377688149,Cardiology,CA,HSP00461
PRV000703,Brittany Velez,9850605368,Psychiatry,NC,HSP00092
PRV000704,Rickey Perez,5213163979,Orthopedics,FL,HSP00480
PRV000705,Sara Norris,6052694585,Cardiology,CA,HSP00470
PRV000706,Vanessa Wilson,5602062752,Psychiatry,TX,HSP00057
PRV000707,Antonio Benitez,7325798227,Psychiatry,TX,HSP00242
PRV000708,Dr. Adam Sutton II,4369285308,Oncology,IL,HSP00058
PRV000709,Patricia Wilson,3214974871,Internal Medicine,OH,HSP00096
PRV000710,Dawn Mills MD,9963559787,Internal Medicine,NY,HSP00431
PRV000711,Monica Schmidt,4619951994,Internal Medicine,PA,HSP00220
PRV000712,Adam Raymond,4870204216,Psychiatry,CA,HSP00042
PRV000713,Kayla Baker,3868357507,Orthopedics,GA,HSP00291
PRV000714,Alyssa Sexton,8317640914,Pulmonology,IL,HSP00189
PRV000715,Mary Adams,1743183800,Oncology,GA,HSP00197
PRV000716,Zachary Yu,4914946779,General Surgery,IL,HSP00457
PRV000717,Stacey Lawson,6875286579,Neurology,NY,HSP00358
PRV000718,Stacey Delacruz,6813142340,Emergency Medicine,AZ,HSP00304
PRV000719,Nicole Mooney,3717875456,Emergency Medicine,OH,HSP00440
PRV000720,Desiree Stanley,9227702259,Pediatrics,GA,HSP00225
PRV000721,Mr. Carlos Petersen,6818844701,Psychiatry,OH,HSP00023
PRV000722,Donald Murphy,7609378761,Oncology,CA,HSP00120
PRV000723,Tiffany Miranda,7226751906,Emergency Medicine,OH,HSP00401
PRV000724,Christine Weeks,6504767280,Cardiology,GA,HSP00349
PRV000725,Adam Howard,1305456095,Pediatrics,PA,HSP00142
PRV000726,Anna Carroll,5340625973,Cardiology,AZ,HSP00159
PRV000727,Mrs. Natalie Roach,4793685733,General Surgery,CA,HSP00319
PRV000728,Joseph Sims,4604752966,Emergency Medicine,CA,HSP00018
PRV000729,Erik Bradshaw,8606138971,Emergency Medicine,FL,HSP00077
PRV000730,Luis Wright,9306088730,Oncology,NC,HSP00346
PRV000731,Jesse Berg,2147411849,Pediatrics,OH,HSP00213
PRV000732,Alexis Welch,4944919165,Oncology,OH,HSP00373
PRV000733,Scott Sosa,7297070128,Pediatrics,NC,HSP00392
PRV000734,Shane Delgado,6992953765,Neurology,NC,HSP00301
PRV000735,Lori Jones,5906517760,Pulmonology,NC,HSP00043
PRV000736,Kimberly Rollins,9204273447,Emergency Medicine,FL,HSP00168
PRV000737,Rachel Crawford,5862547687,Neurology,CA,HSP00465
PRV000738,Scott Sandoval,9566066215,Pediatrics,NY,HSP00246
PRV000739,Brian Gilbert,8151857486,Neurology,GA,HSP00168
PRV000740,Michael Marquez,3232215019,Pulmonology,NY,HSP00116
PRV000741,Jason Wilson,5423728716,Cardiology,GA,HSP00041
PRV000742,William Schultz,3916823402,Emergency Medicine,NY,HSP00072
PRV000743,Mark Underwood,4082018293,Pediatrics,AZ,HSP00418
PRV000744,Amy Hopkins,7409710940,Internal Medicine,CA,HSP00027
PRV000745,Carl Wolf,1680829399,Emergency Medicine,PA,HSP00398
PRV000746,Leroy Castro,2485281910,Emergency Medicine,PA,HSP00109
PRV000747,Kristen Kelly,8321547843,Emergency Medicine,TX,HSP00078
PRV000748,Paula Juarez,4163968261,Neurology,TX,HSP00338
PRV000749,Christopher Zuniga,9943009161,Internal Medicine,OH,HSP00441
